Fecha y Hora,Peticiones,IP,Usuario,Fallos,Exitos,Tiempo de Ejecucion
2024-11-05 16:03:11,Inicio de actividad,127.0.0.1,Sistema,0,1,0.0
2024-11-05 16:03:11,Inicio de actividad,127.0.0.1,Sistema,0,1,0.0
2024-11-05 16:03:39,Inicio de actividad,127.0.0.1,Sistema,0,1,0.0
2024-11-05 16:03:39,Inicio de actividad,127.0.0.1,Sistema,0,1,0.0
2024-11-05 16:12:36,Inicio de actividad,127.0.0.1,Sistema,0,1,0.0
2024-11-05 16:12:36,Inicio de actividad,127.0.0.1,Sistema,0,1,0.0
